C:\LipidView Data\LV Results\200529_XtrIL_ExampleData_TAG_NL.txt	Peak Intensities																					
Sample Name						Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Kon A
850.8	271.3	Positive	Confirmed and Common Results	TAG 50:1+NH4	(-FA 16:1)	643500	664875	374000	682250	907750	1081625	528125	1054875	680500	804125	718375	573875	1325500	1256875	1236000	1227125	203625
850.8	273.3	Positive	Confirmed and Common Results	TAG 50:1+NH4	(-FA 16:0)	6996750	6341500	4694250	6974750	11727875	12503000	6633000	9648125	8295875	10107250	7007250	6365375	15706500	17163125	15857125	17470125	1022125
850.8	285.3	Positive	Confirmed and Common Results	TAG 50:1+NH4	(-FA 17:1)	107250	89500	70500	102500	151000	155625	94500	214500	86000	129250	161875	73250	154625	189375	182375	170125	33000
850.8	287.3	Positive	Confirmed and Common Results	TAG 50:1+NH4	(-FA 17:0)	430375	306375	221250	433500	534000	651250	303000	519000	402000	388000	414500	259375	382625	468375	496875	512875	98000
850.8	299.3	Positive	Confirmed and Common Results	TAG 50:1+NH4	(-FA 18:1)	4127625	3902625	2387625	3839500	6701375	6775000	3652875	5430750	4811625	5771375	4312250	3391250	9707625	10181750	9563750	10549000	604625
850.8	301.3	Positive	Confirmed and Common Results	TAG 50:1+NH4	(-FA 18:0)	708250	651625	336750	661750	1120000	1204125	612750	1162500	719750	872375	731375	596625	1468750	1549750	1547625	1582500	132000
848.8	245.3	Positive	Confirmed and Common Results	TAG 50:2+NH4	(-FA 14:0)	1606625	1312125	763250	1403250	1989875	2211750	1003500	1826625	1529875	1913000	1281125	1062375	2624750	2977875	2822125	3038125	117625
848.8	271.3	Positive	Confirmed and Common Results	TAG 50:2+NH4	(-FA 16:1)	4042250	3746750	1984500	3824000	4481875	4389625	2259375	4409500	3930750	4950750	3575000	2890375	6123375	6937250	6601875	7091000	491750
848.8	273.3	Positive	Confirmed and Common Results	TAG 50:2+NH4	(-FA 16:0)	3993625	3430625	4840375	3990750	4544500	5038125	3093375	4436750	3799375	5015000	4822500	4111000	6216500	6465625	6688875	6832125	504000
848.8	285.3	Positive	Confirmed and Common Results	TAG 50:2+NH4	(-FA 17:1)	177250	169125	137500	241750	253375	321000	139750	301625	164625	199750	355125	138375	267375	302250	287250	296625	97750
